Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year
2400492,2022-08-28,Arizona,Phoenix,21636 N 26th Ave,2,5,1,0,0,,2022
2399755,2022-08-28,Texas,Houston,8021 Dunlap St,3,2,1,0,0,,2022
2399576,2022-08-27,New York,Brooklyn,W 29th St and Boardwalk W,1,4,0,0,0,,2022
2399000,2022-08-27,Washington,Spokane,302 W Queen Ave,1,3,0,0,3,,2022
2398877,2022-08-27,Kentucky,Lexington,207 Legends Ln,0,7,0,0,0,,2022
2398004,2022-08-25,Kentucky,Henderson,804 Clay St,2,2,0,0,1,,2022
2397504,2022-08-25,Washington,Spokane,701 N Chestnut St,0,4,0,0,0,,2022
2398118,2022-08-25,Alabama,Birmingham,8th St W and Finley Blvd,1,3,0,0,0,,2022
2396803,2022-08-24,Illinois,Chicago,3591 N Milwaukee Ave,0,4,0,0,0,,2022
2396536,2022-08-24,District of Columbia,Washington,27 O Street NW,2,3,0,0,0,,2022
2397033,2022-08-24,Wisconsin,Milwaukee,2622 N 22nd St,2,2,1,0,0,,2022
2396567,2022-08-24,Maryland,Baltimore,Park Heights Ave and Shirley Ave,1,6,0,0,0,,2022
2396124,2022-08-23,Pennsylvania,Philadelphia,N 60th St and Race St,2,2,0,0,0,,2022
2393474,2022-08-20,Delaware,Wilmington,Tatnall St and W 27th St,0,4,0,0,0,,2022
2393051,2022-08-20,North Carolina,Asheville,11 Grove St,0,4,0,0,0,,2022
2392698,2022-08-20,Illinois,Chicago,6200 block of S Michigan Ave,0,5,0,0,0,,2022
2392494,2022-08-19,Illinois,Chicago,3300 block of W Flournoy St,1,4,0,0,0,,2022
2391779,2022-08-19,Illinois,Chicago,5200 block of S Green St,0,4,0,0,0,,2022
2391353,2022-08-18,Virginia,Norfolk,7433 Fenner St,3,2,0,0,0,,2022
2390519,2022-08-17,Illinois,Chicago,7321 S Union Ave,0,4,0,0,0,,2022
2391042,2022-08-17,Pennsylvania,Philadelphia,2800 block of Bonsal St,0,4,0,0,3,,2022
2398608,2022-08-16,Michigan,Paw Paw,126 E Michigan Ave,0,4,0,0,1,,2022
2389775,2022-08-16,Pennsylvania,Philadelphia,5700 Haverford Ave,0,5,0,0,3,,2022
2388884,2022-08-16,Tennessee,Memphis,Austin Peay Hwy and New Covington Pike,0,6,0,0,0,,2022
2386954,2022-08-14,Arizona,Phoenix,4601 E Granada Rd,1,4,0,0,0,,2022
2386871,2022-08-14,Illinois,Chicago,1800 block of W 78th St,1,4,0,0,0,,2022
2386878,2022-08-14,Maryland,Baltimore,5100 block of Harford Rd,1,3,0,0,0,,2022
2388144,2022-08-13,Ohio,Cleveland,7500 block of Bessemer Ave,1,4,0,0,0,,2022
2386032,2022-08-13,North Carolina,Raleigh,2414 Paula St,0,6,0,0,0,,2022
2387010,2022-08-13,Georgia,Atlanta (College Park),5420 Riverdale Rd,1,4,0,0,0,,2022
2386151,2022-08-13,Washington,Renton,1501 Orcas Ave,0,4,0,0,0,,2022
2385789,2022-08-12,Pennsylvania,Philadelphia,5300 block of Charles St,1,3,0,0,0,,2022
2385846,2022-08-12,Missouri,Saint Louis,5166 Dr Martin Luther King Dr,1,3,0,0,0,,2022
2383958,2022-08-10,Mississippi,Winona,613 Powell St,1,3,0,0,0,,2022
2382827,2022-08-08,Virginia,Richmond,3100 Carolina Ave,0,4,0,0,0,,2022
2380747,2022-08-07,Ohio,Cincinnati,1323 Main St,0,8,0,1,2,,2022
2381371,2022-08-07,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,1,3,0,0,5,,2022
2381321,2022-08-07,Georgia,Atlanta,477 Windsor St SW,2,4,0,0,0,,2022
2381000,2022-08-07,Alabama,Birmingham,800 block of 2nd Ave N,1,4,0,0,1,,2022
2380361,2022-08-06,Michigan,Detroit,Saratoga St and Gratiot Ave,1,4,0,0,1,,2022
2380869,2022-08-06,Michigan,Detroit,19000 block of Andover St,1,6,0,0,0,,2022
2380783,2022-08-06,Pennsylvania,Duquesne,Orchard Park Ave and Ridge St,0,4,0,0,0,,2022
2379316,2022-08-05,Virginia,Norfolk,216 E Plume St,0,4,0,0,1,,2022
2379499,2022-08-05,Ohio,Dayton,7120 Hardwicke Pl,4,0,0,0,1,,2022
2380017,2022-08-05,Wisconsin,Milwaukee,N 91st St and W Allyn St,0,4,0,0,0,,2022
2378851,2022-08-04,Tennessee,Nashville,371 Hickory Trace Dr,1,3,0,0,1,,2022
2379020,2022-08-04,Nebraska,Laurel,503 Elm St,4,0,0,0,1,,2022
2377855,2022-08-03,California,Panorama City,Parthenia St and Tobias Ave,1,4,0,0,1,,2022
2377529,2022-08-03,Florida,Miami,10000 SW 173rd Terrace,0,5,0,0,0,,2022
2376380,2022-08-02,New York,Albany,Central Ave and Lexington Ave,0,5,0,0,0,,2022
2377338,2022-08-02,Florida,Orlando,9873 Lake District Ln,4,0,1,0,0,,2022
2375725,2022-08-01,California,Paramount,13801 Paramount Blvd,1,3,0,0,0,,2022
2375886,2022-08-01,District of Columbia,Washington,444 16th St NE,1,5,0,0,0,,2022
2376028,2022-08-01,Ohio,Columbus,176 Rumsey Rd,2,2,0,1,0,,2022
2374750,2022-07-31,Indiana,South Bend,St Joseph St and Milton St,0,4,0,0,0,,2022
2374430,2022-07-31,Florida,Orlando,Wall St and S Orange Ave,0,7,0,0,0,,2022
2374337,2022-07-31,Michigan,Detroit,11637 Coyle St,2,6,0,0,1,,2022
2374401,2022-07-31,Indiana,Indianapolis,Broad Ripple Ave and Guilford Ave,0,4,0,0,1,,2022
2374990,2022-07-31,Illinois,Decatur,2874 N Dinneen St,1,3,0,0,0,,2022
2375097,2022-07-31,Connecticut,Hartford,1994 Main St,0,4,0,0,0,,2022
2373924,2022-07-30,Louisiana,Monroe,2000 Peach St,1,3,0,0,0,,2022
2373692,2022-07-30,Illinois,Wheeling,800 block of Fletcher Dr,0,5,0,0,0,,2022
2373859,2022-07-30,Georgia,Girard,232 Claxton Rd,1,4,0,0,2,,2022
2373050,2022-07-29,Maryland,Baltimore,3100 block of W North Ave,2,2,0,0,0,,2022
2373646,2022-07-29,New Mexico,Albuquerque,4303 Estancia Dr NW,1,4,0,0,0,,2022
2373607,2022-07-29,Ohio,Cleveland,E 154th St and Harvard Ave,1,3,0,0,0,,2022
2373111,2022-07-29,Florida,Miami,10875 SW 216th St,0,4,0,0,0,,2022
2370760,2022-07-27,Georgia,Macon,624 Forest Hill Rd,2,2,0,0,2,,2022
2371416,2022-07-27,Louisiana,Hahnville,300 block of Sycamore St,1,3,0,0,0,,2022
2369720,2022-07-25,Louisiana,New Orleans,2000 block of Saint Andrew St,0,4,0,0,0,,2022
2368110,2022-07-24,South Carolina,Bennettsville,614 Hwy 15-401 Bypass E,1,3,0,0,6,,2022
2368575,2022-07-24,California,San Pedro,560 N Western Ave,2,6,0,0,4,,2022
2368029,2022-07-24,Georgia,Atlanta,1695 Northside Dr NW,0,8,0,0,0,,2022
2368308,2022-07-24,Texas,Fort Worth,2350 S Riverside Dr,1,3,0,0,0,,2022
2367984,2022-07-23,Virginia,Richmond,2220 Broad Rock Blvd,0,5,0,0,0,,2022
2367664,2022-07-23,Texas,El Paso,14100 block of Honey Point Dr,0,4,0,0,3,,2022
2367289,2022-07-23,North Carolina,Pinebluff,212 Primrose Path,1,4,0,0,1,,2022
2367193,2022-07-23,Washington,Renton,100 block of Logan Ave S,1,6,0,0,0,,2022
2368018,2022-07-23,Illinois,Chicago,5400 block of S Paulina St,0,4,0,0,0,,2022
2367176,2022-07-23,Illinois,Chicago,2700 block of W Jackson Blvd,0,4,0,0,0,,2022
2367157,2022-07-23,Illinois,Rockford,1401 N 2nd St,2,2,0,0,4,,2022
2367972,2022-07-23,Michigan,Kalamazoo,1300 block of N Church St,0,9,0,0,0,,2022
2366273,2022-07-21,California,Los Angeles,210 W 7th St,0,5,0,0,0,,2022
2363589,2022-07-19,Nebraska,Lincoln,2835 T St,0,4,0,0,0,,2022
2362912,2022-07-18,Georgia,Atlanta,440 Thomasvillle Blvd,1,4,0,0,0,,2022
2362595,2022-07-17,Washington,Mount Vernon,2301 Freeway Dr,0,5,0,0,3,,2022
2362141,2022-07-17,New York,Brooklyn,265 Livonia Ave,0,4,0,0,1,,2022
2361849,2022-07-17,Michigan,Detroit,,0,4,0,0,0,,2022
2362011,2022-07-17,Indiana,Greenwood,1251 US Hwy 31 N,3,2,1,0,0,,2022
2362215,2022-07-17,Indiana,Beech Grove,1100 S 9th Ave,1,3,0,0,0,,2022
2361609,2022-07-17,Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,0,4,0,0,0,,2022
2361654,2022-07-17,Georgia,Milledgeville,Leo Ct and Nobles Ct,0,5,0,0,0,,2022
2362282,2022-07-17,New Jersey,Newark,751 Broadway,0,4,0,0,0,,2022
2362562,2022-07-17,Washington,Vancouver,E 11th St and E McLoughlin Blvd,2,2,0,0,0,,2022
2361532,2022-07-16,District of Columbia,Washington,200 block of Adams St NE,1,3,0,0,0,,2022
2360953,2022-07-16,Ohio,Columbus,3475 Sullivant Ave,2,2,0,0,0,,2022
2361097,2022-07-16,South Carolina,North Charleston,8440 Dorchester Rd,0,4,0,0,0,,2022
2361614,2022-07-16,Texas,Houston,2331 Bammelwood Dr,4,0,0,0,1,,2022
2362355,2022-07-16,Louisiana,Monroe,2200 block of Adams St,0,5,0,0,0,,2022
2361490,2022-07-16,Pennsylvania,Philadelphia,1300 block of E Luzerne St,0,4,0,0,0,,2022
2359843,2022-07-14,Illinois,Chicago,4400 block of W Maypole St,0,4,0,0,0,,2022
2359229,2022-07-14,Pennsylvania,Philadelphia,1901 Spring Garden St,0,4,0,0,0,,2022
2358938,2022-07-13,Pennsylvania,Philadelphia,Wyalusing Ave and N Creighton St,0,4,0,0,0,,2022
2358861,2022-07-13,Indiana,Indianapolis,3629 Merrick Way,1,3,0,0,0,,2022
2358856,2022-07-13,Minnesota,Minneapolis,1818 Lowry Ave N,0,4,0,0,0,,2022
2358329,2022-07-12,Massachusetts,Boston,39 Warren St,0,4,0,0,0,,2022
2358053,2022-07-11,Mississippi,Jackson,Fairway St and Suncrest Dr,0,4,0,0,1,,2022
2356705,2022-07-10,Illinois,Crest Hill,1828 Knapp Dr,1,4,0,0,0,,2022
2356327,2022-07-10,Missouri,Kansas City,4128 Broadway Blvd,1,5,0,0,1,,2022
2355580,2022-07-10,California,Downey,8100 block of Leeds St,3,2,0,0,0,,2022
2355398,2022-07-10,New York,Brooklyn,The Boardwalk and W 21st St,0,5,0,0,0,,2022
2356813,2022-07-10,Texas,Alvin,1500 block of County Road 149,1,3,0,0,0,,2022
2355438,2022-07-10,Illinois,Chicago,448 N State St,0,4,0,0,0,,2022
2355962,2022-07-09,Alabama,Jacksons Gap,Manoy Dr,0,4,0,0,1,,2022
2354111,2022-07-08,North Carolina,Greensboro,1200 block of Fairview St,0,4,0,0,0,,2022
2354825,2022-07-08,Michigan,Detroit,3400 block of 2nd Ave,0,4,0,0,0,,2022
2353847,2022-07-07,Illinois,Chicago,2800 block of W Polk St,0,4,0,0,0,,2022
2352780,2022-07-06,Florida,Tampa,Courtland St N and Chelsea St E,0,4,0,0,1,,2022
2352444,2022-07-06,Illinois,Chicago,1820 W Maypole Ave,0,4,0,0,0,,2022
2352349,2022-07-06,Minnesota,Saint Cloud,Sixth Ave S and 11th St S,0,4,0,0,3,,2022
2352342,2022-07-05,Ohio,Steubenville,601 South St,0,4,0,0,1,,2022
2349853,2022-07-05,Indiana,Gary,1900 block of Missouri St,3,7,0,0,0,,2022
2349723,2022-07-05,New York,Rochester,485 N Clinton Ave,1,3,0,0,2,,2022
2348163,2022-07-04,Massachusetts,Boston,Dorchester Ave and Bailey St,0,4,0,0,0,,2022
2349746,2022-07-04,Wisconsin,Kenosha,6321 25th Ave,1,4,0,0,3,,2022
2350033,2022-07-04,Minnesota,Minneapolis,724 Sibley St NE,0,7,0,0,0,,2022
2348230,2022-07-04,California,Sacramento,1525 L St,1,4,0,0,0,,2022
2348384,2022-07-04,Illinois,Highland Park,Central Ave and 2nd St,7,30,0,0,1,,2022
2348750,2022-07-04,Missouri,Kansas City,E 13th St and Grand Blvd,0,4,0,0,0,,2022
2349545,2022-07-04,Colorado,Denver,2100 block of W Pacific Pl,1,3,0,0,0,,2022
2349758,2022-07-04,New York,Corona (Queens),171st St and 137th Ave,0,4,0,0,0,,2022
2348204,2022-07-04,Illinois,Chicago,6500 block of S Martin Luther King Dr,0,5,0,0,0,,2022
2348167,2022-07-04,Virginia,Richmond,10 block of W Broad St,0,6,0,0,0,,2022
2348191,2022-07-03,Virginia,Manassas,8129 Sudley Rd,0,4,0,0,0,,2022
2347373,2022-07-03,South Carolina,Mullins,Leroy Bethea St and Jennings Rd,0,4,0,0,0,,2022
2348303,2022-07-03,Arizona,Surprise,W Carlin Dr,2,4,1,0,0,,2022
2348263,2022-07-03,Washington,Tacoma,3300 block of S Asotin St,0,4,0,0,1,,2022
2347060,2022-07-02,Texas,Haltom City,5700 block of Diamond Oaks Dr N,2,4,1,0,0,,2022
2347228,2022-07-02,New York,Corona (Queens),129-09 89th Ave,1,3,0,0,0,,2022
2347297,2022-07-02,North Carolina,Clinton,506 Stetson St,0,6,0,0,2,,2022
2346422,2022-07-01,Illinois,Chicago,3800 block of W Monroe St,0,4,0,0,0,,2022
2346406,2022-07-01,Mississippi,Greenwood,Johnson St and Main St,1,7,0,0,0,,2022
2345410,2022-07-01,Illinois,Chicago,408 S Wells St,2,3,0,0,0,,2022
2345144,2022-06-30,Kentucky,Allen,49 N Railroad St,3,5,0,0,1,,2022
2344954,2022-06-30,New Jersey,Newark,291 Clinton Pl,0,9,0,0,1,,2022
2344008,2022-06-29,New Jersey,Jersey City,166 Bayview Ave,0,4,0,0,0,,2022
2344201,2022-06-29,Pennsylvania,Philadelphia,1100 block of E Price St,0,4,0,0,0,,2022
2341725,2022-06-27,North Carolina,Charlotte,2000 block of Holly St,0,5,0,0,0,,2022
2340458,2022-06-26,Georgia,Blakely,N Church St and Washington Ave,1,6,0,0,3,,2022
2340720,2022-06-26,Virginia,Sutherlin,1220 Kerns Church Rd,1,7,0,0,0,,2022
2340685,2022-06-26,New Jersey,Paterson,Madison St and Essex St,0,5,0,0,0,,2022
2340473,2022-06-26,Texas,San Antonio,3805 Blanco Rd,1,3,0,0,0,,2022
2340696,2022-06-26,Texas,Winona,18005 FM 2767,0,5,0,0,0,,2022
2340409,2022-06-26,Washington,Tacoma,5415 S Tacoma Way,0,8,0,0,0,,2022
2340297,2022-06-25,New York,Brooklyn,690 Quincy St,0,4,0,0,0,,2022
2339761,2022-06-25,Texas,Houston,4207 Madden St,2,2,0,0,0,,2022
2340347,2022-06-25,Minnesota,Minneapolis,SE Main St and 6th Ave SE,0,4,0,0,0,,2022
2339866,2022-06-24,Virginia,Hopewell,Elm St and Arlington Rd,2,2,0,0,0,,2022
2338874,2022-06-24,Pennsylvania,Philadelphia,S Bucknell St and Oakford St,2,2,0,0,0,,2022
2338902,2022-06-23,Illinois,Chicago,7900 block of S Lafayette Ave,1,3,0,0,0,,2022
2335052,2022-06-20,New York,New York (Manhattan),5th Ave and W 139th St,1,8,0,0,0,,2022
2335872,2022-06-20,New York,Staten Island,Taft Ave and Westervelt Ave,0,5,0,0,0,,2022
2334920,2022-06-19,District of Columbia,Washington,14th St NW and U St NW,1,3,0,0,1,,2022
2334512,2022-06-19,Florida,Miami,US-1 and SW 22nd Ave,0,5,0,0,0,,2022
2334936,2022-06-19,Michigan,Detroit,18501 Healy St,1,3,0,0,0,,2022
2334374,2022-06-19,Michigan,Grand Rapids,Griggs St SE and Division St,0,4,0,0,0,,2022
2334620,2022-06-19,South Carolina,Walterboro,1109 Rivers St,2,2,0,0,1,,2022
2333675,2022-06-18,Florida,Pensacola,15 E Intendencia St,0,5,0,0,3,,2022
2334359,2022-06-18,Texas,San Antonio,2500 block of Patron Dr,2,5,0,0,0,,2022
2334096,2022-06-17,Maryland,Baltimore,1800 block of W Lafayette Ave,0,4,0,0,0,,2022
2333667,2022-06-17,Illinois,Chicago,3000 block of S Rhodes Ave,0,5,0,0,0,,2022
2333154,2022-06-16,California,Oakland,316 14th St,1,4,0,0,0,,2022
2328374,2022-06-12,California,Los Angeles,3300 block of E 14th St,3,4,0,0,0,,2022
2328532,2022-06-12,Michigan,Roseville,27000 block of Kelly St,0,4,0,0,0,,2022
2328265,2022-06-12,Indiana,Gary,1700 Grant St,2,4,0,0,0,,2022
2328215,2022-06-12,Indiana,Indianapolis,9200 block of Sussex Ter,0,4,0,1,0,,2022
2328117,2022-06-12,Louisiana,New Orleans,3940 Tulane Ave,0,4,0,0,0,,2022
2328342,2022-06-12,Colorado,Denver,4600 block of Colorado Ave,2,4,0,0,0,,2022
2360288,2022-06-11,New Mexico,Alamogordo,,0,4,0,1,1,,2022
2327598,2022-06-11,Michigan,Detroit,13500 block of Cloverlawn Ave,0,4,0,0,0,,2022
2327645,2022-06-11,Illinois,Chicago,8600 block of S Damen Ave,1,4,0,0,0,,2022
2328482,2022-06-11,Georgia,Atlanta (College Park),6500 block of Woodford Rd,0,7,0,0,0,,2022
2328108,2022-06-11,Tennessee,Antioch,660 Bell Rd,2,2,0,0,6,,2022
2327991,2022-06-11,Kentucky,Louisville,1101 River Rd,0,6,0,0,2,,2022
2327247,2022-06-10,Georgia,Decatur,2801 Candler Rd,1,3,0,0,0,,2022
2325498,2022-06-09,Maryland,Smithsburg,12912 Bikle Rd,3,2,0,1,1,,2022
2325328,2022-06-08,Arizona,Yuma,1500 block of S 4th Ave,0,4,0,0,0,,2022
2323642,2022-06-07,Virginia,Portsmouth,1628 Maple Ave,4,0,0,0,0,,2022
2324475,2022-06-07,Illinois,Chicago,1223 S Lawndale Ave,0,4,0,0,0,,2022
2324435,2022-06-07,Maryland,Baltimore,5500 block of Plainfield Ave,2,2,0,0,0,,2022
2324496,2022-06-07,Illinois,Chicago,13000 block of S Champlain Ave,0,4,0,0,0,,2022
2321772,2022-06-05,Michigan,Saginaw,300 block of S 11th St,3,1,0,1,1,,2022
2321440,2022-06-05,Arizona,Mesa,1457 W Southern Ave,2,2,0,0,3,,2022
2321532,2022-06-05,Tennessee,Chattanooga,2125 McCallie Ave,2,11,0,1,3,,2022
2321693,2022-06-05,Michigan,Grand Rapids,Pearl St NW and Ottawa Ave NW,1,3,0,0,1,,2022
2322804,2022-06-05,South Carolina,Andrews,3000 block of County Line Road,0,5,0,0,0,,2022
2321193,2022-06-04,Michigan,Ecorse,3800 block of W Jefferson Ave,0,4,0,0,0,,2022
2320673,2022-06-04,Texas,El Paso (Socorro),10851 Thunder Rd,0,5,0,0,0,,2022
2321266,2022-06-04,Pennsylvania,Philadelphia,200 block of South St,2,10,1,1,4,,2022
2321500,2022-06-04,Georgia,Macon,300 block of Jones Ave,2,2,0,0,0,,2022
2320618,2022-06-04,Arizona,Phoenix,N 10th Ave and W Hatcher Rd,1,8,0,0,0,,2022
2321593,2022-06-04,South Carolina,Summerton,4193 St Paul Rd,1,7,0,0,6,,2022
2321698,2022-06-04,New York,Hempstead,77 Terrace Ave,1,3,0,0,0,,2022
2320361,2022-06-03,Virginia,Chester,10960 block of Stepney Rd,1,5,0,0,0,,2022
2320862,2022-06-03,Nebraska,Omaha,2931 T St,1,3,0,0,0,,2022
2319567,2022-06-02,Texas,Centerville,1696 TX-7 W,5,0,1,0,0,,2022
2318310,2022-06-01,Oklahoma,Tulsa,6161 S Yale Ave,4,0,1,0,0,,2022
2318046,2022-05-31,Texas,Waco,1900 block of Preston St,0,4,0,0,2,,2022
2316616,2022-05-30,Michigan,Benton Harbor,999 Pipestone St,1,6,0,0,1,,2022
2315903,2022-05-30,Pennsylvania,Philadelphia,N Delaware Ave and E Tioga St,2,2,0,0,0,,2022
2317016,2022-05-30,South Carolina,Charleston,America St and South St,0,9,0,0,1,,2022
2315150,2022-05-29,Oklahoma,Taft,104 Elm St,1,7,0,0,3,,2022
2315361,2022-05-29,Nevada,Henderson,I-11 and Horizon Dr,0,7,0,1,3,,2022
2315892,2022-05-29,Illinois,Chicago,4400 block of W Walton St,1,3,0,1,0,,2022
2316364,2022-05-29,Texas,Houston,11654 Walnut Dale Ct,0,4,0,0,0,,2022
2315605,2022-05-29,Arizona,Phoenix,N 58th St and W Windsor Ave,1,5,0,0,1,,2022
2315074,2022-05-29,Illinois,Chicago,800 block of S Karlov Ave,0,5,0,0,0,,2022
2314991,2022-05-28,Tennessee,Chattanooga,100 block of Cherry St,0,6,0,0,2,,2022
2315338,2022-05-28,California,Fresno,2233 N 1st St,1,3,0,0,0,,2022
2315417,2022-05-28,Florida,Malabar,2500 block of Billie Ln,0,4,0,0,0,,2022
2315190,2022-05-28,Colorado,Colorado Springs,3800 block of E Pikes Pike Ave,1,3,0,0,0,,2022
2315333,2022-05-28,California,Merced,2600 block of Cowden Ave,1,3,0,0,0,,2022
2314951,2022-05-28,Tennessee,Memphis,Chelsea Ave and Peres Ave,0,4,0,0,0,,2022
2313988,2022-05-27,Alabama,Anniston,1204 Front St,0,6,0,0,0,,2022
2313970,2022-05-27,Michigan,Stanwood,10711 185th Ave,4,0,0,1,1,,2022
2312678,2022-05-25,Pennsylvania,Philadelphia,3500 block of Fairmount Ave,0,4,0,0,0,,2022
2310278,2022-05-24,Texas,Uvalde,715 Old Carrizo Rd,21,17,1,0,0,,2022
2309711,2022-05-23,South Carolina,North Charleston,7550 Dorchester Rd,0,5,0,0,0,,2022
2311123,2022-05-23,Ohio,Cleveland,1032 Hartley Rd,0,5,0,0,0,,2022
2308096,2022-05-21,Indiana,Goshen,1204 Rosemare Ct,1,3,1,0,0,,2022
2308395,2022-05-21,Washington,Tacoma,S Yakima Ave and S 56th St,0,4,0,0,1,,2022
2308017,2022-05-20,California,Highland,3606 Highland Ave,1,8,0,0,2,,2022
2307631,2022-05-20,Florida,Kissimmee,2331 Old Dixie Hwy,1,3,0,0,0,,2022
2307813,2022-05-20,Louisiana,New Orleans,St. Claude Ave and Forstall St,1,3,0,0,0,,2022
2307044,2022-05-19,Illinois,Chicago,800 block of N State St,2,7,0,0,3,,2022
2306277,2022-05-18,Pennsylvania,Philadelphia,1500 block of Bouvier St,0,5,0,0,1,,2022
2305208,2022-05-17,California,Palo Alto (East Palo Alto),2500 block of Fordham St,1,3,0,0,4,,2022
2302847,2022-05-15,California,Laguna Woods,24301 El Toro Rd,1,5,0,0,1,,2022
2303130,2022-05-15,North Carolina,Winston Salem (Winston-salem),2000 block of 25th St,0,7,0,0,0,,2022
2304029,2022-05-15,North Carolina,Elizabeth City,901 S Martin Luther King Jr Dr,0,4,0,0,0,,2022
2302740,2022-05-15,Texas,Houston,8729 Airline Dr,2,3,0,0,0,,2022
2303337,2022-05-15,Texas,Amarillo,1003 N Fillmore St,1,4,0,0,0,,2022
2301751,2022-05-14,New York,Buffalo,1275 Jefferson Ave,10,3,0,0,1,,2022
2354757,2022-05-13,Louisiana,Napoleonville,,0,5,0,0,1,,2022
2301494,2022-05-13,Wisconsin,Milwaukee,Water St and Juneau Ave,0,11,0,5,11,,2022
2300713,2022-05-12,Arkansas,Hot Springs National Park (Hot Springs),134 Convention Blvd,1,3,0,1,1,,2022
2299660,2022-05-11,Illinois,Chicago,6800 block of S Ashland Ave,0,4,0,0,0,,2022
2299126,2022-05-11,Indiana,Indianapolis,701 Canal Walk,0,5,0,0,2,,2022
2299793,2022-05-11,Missouri,Saint Louis,5000 block of N Kingshighway Blvd,1,3,0,0,0,,2022
2300830,2022-05-11,New Jersey,Paterson,36 Essex St,1,4,0,0,0,,2022
2298872,2022-05-10,Maryland,Baltimore,2800 block of Boarman Ave,0,5,0,0,1,,2022
2298836,2022-05-10,Illinois,Chicago,4800 block of S Ada St,1,4,0,0,1,,2022
2299407,2022-05-10,Illinois,Chicago,6400 block of S Richards Dr,0,6,0,0,0,,2022
2298519,2022-05-10,Pennsylvania,Philadelphia,Allegheny Ave and G St,0,4,0,0,0,,2022
2298591,2022-05-10,Maryland,Baltimore,700 block of N Rose St,1,3,0,0,0,,2022
2299176,2022-05-10,Texas,Brookshire,Purdy and 4th St,1,3,0,0,0,,2022
2297823,2022-05-09,Michigan,Detroit,12600 block of McCoy Cir,0,4,0,0,2,,2022
2298092,2022-05-09,Alabama,Tuscaloosa,4420 21st St,0,5,0,0,1,,2022
2297261,2022-05-08,Georgia,Clarkston,6500 block of Old Hampton Dr,3,3,0,0,2,,2022
2296224,2022-05-07,Florida,Miami,NW 37th St and NW 32nd Ave,0,4,0,0,0,,2022
2296191,2022-05-07,Kentucky,Lexington,1560 LaSalle Rd,2,3,0,0,0,,2022
2296808,2022-05-07,Texas,Garland,800 block of Magnolia Dr,2,2,0,0,1,,2022
2296037,2022-05-06,Louisiana,New Orleans,4800 block of Alcee Fortier Blvd,2,4,0,0,1,,2022
2296064,2022-05-05,Washington,Sunnyside,613 S 6th St,0,5,0,0,1,,2022
2294515,2022-05-03,Kansas,Cowley (county),,0,4,0,0,0,,2022
2293603,2022-05-03,Louisiana,Baton Rouge,2100 block of North 39th St,0,5,0,0,0,,2022
2294477,2022-05-03,Texas,Beaumont,3580 S Martin Luther King Jr Pkwy,0,5,0,0,0,,2022
2291712,2022-05-01,Louisiana,Lafayette,500 Jefferson St,0,11,0,1,0,,2022
2291578,2022-05-01,Ohio,Springfield,Clifton Ave and Rice St,1,4,0,0,0,,2022
2292452,2022-05-01,Florida,Tarpon Springs,Safford Ave and Boyer St,0,6,0,0,0,,2022
2292613,2022-05-01,South Carolina,North Charleston,US-52 and Ashley Phosphate Rd,1,3,0,0,0,,2022
2291618,2022-04-30,Georgia,Atlanta,445 Cleveland Ave SE,0,4,1,0,0,,2022
2291470,2022-04-30,Mississippi,Jackson,1207 Mississippi Street,0,5,1,0,2,,2022
2291185,2022-04-29,Tennessee,Jackson,310 North Pkwy,2,2,0,0,1,,2022
2290903,2022-04-29,Louisiana,New Orleans,3201 Magazine St,0,6,0,0,1,,2022
2291534,2022-04-29,Mississippi,Laurel,Ferrell St and Poplar Dr,0,4,0,0,1,,2022
2290026,2022-04-28,Alabama,Bessemer,1800 block of Berkley Ave,1,3,0,0,0,,2022
2288928,2022-04-27,Illinois,Chicago,4400 block of W Jackson Blvd,0,4,0,0,0,,2022
2288842,2022-04-27,Mississippi,Biloxi,2688 Beach Blvd,4,0,0,0,0,,2022
2289610,2022-04-27,Texas,San Antonio,3399 Wurzbach Rd,0,5,0,0,0,,2022
2289308,2022-04-27,Louisiana,Opelousas,700 block of Mia St,2,3,0,0,3,,2022
2289382,2022-04-27,Arizona,Phoenix,6719 W Thomas Rd,0,4,0,0,1,,2022
2287581,2022-04-25,Alabama,Birmingham,821 3rd Ave W,1,3,0,0,0,,2022
2286363,2022-04-24,South Carolina,Myrtle Beach,12th Ave N and Withers Alley,1,3,0,0,1,,2022
2286061,2022-04-24,Indiana,Lafayette,2905 Westchester Ln W,2,3,0,1,1,,2022
2285772,2022-04-23,Illinois,Chicago,2000 block of W 51st St,2,2,0,0,0,,2022
2285612,2022-04-23,North Carolina,Rocky Mount,1171 Jefferies Rd,0,4,0,0,1,,2022
2285860,2022-04-23,Georgia,Atlanta,135 Andrew Young International Blvd NW,0,5,0,0,0,,2022
2286089,2022-04-23,California,San Bernardino,1036 W Highland Ave,1,4,0,0,0,,2022
2285158,2022-04-22,Virginia,Petersburg,200 block of Holly Hill Dr,1,5,0,0,0,,2022
2284819,2022-04-22,District of Columbia,Washington,2900 block of Van Ness St NW,0,4,1,0,0,,2022
2285242,2022-04-22,Ohio,Cincinnati,Kemper Ln and E McMillan St,0,4,0,0,0,,2022
